00STIM034smiling	01STIM036neutral	02STIM091neutral	03STIM101smiling	04STIM066smiling	05STIM126neutral	06STIM062neutral	07STIM043neutral	08STIM099neutral	09STIM038smiling	10STIM087smiling	11STIM024neutral	12STIM030smiling	13STIM018smiling	14STIM033neutral	15STIM027neutral	16STIM117smiling	17STIM064smiling	18STIM172neutral	19STIM005neutral	20STIM030neutral	21STIM101neutral	22STIM124smiling	23STIM039neutral	24STIM144smiling	25STIM018neutral	26STIM012neutral	27STIM024smiling	28STIM006neutral	29STIM137smiling	30STIM130smiling	31STIM009smiling	32STIM172smiling	33STIM042neutral	34STIM136smiling	35STIM042smiling	36STIM034neutral	37STIM036smiling	38STIM087neutral	39STIM061smiling	rating	response	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	csf	white_matter	drift_1	drift_2	drift_3	drift_4	constant
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.39358e-05	-0.0302475	0.00962902	0.0	0.000133056	0.000470308	50016.710596247685	32139.412461990083	0.07658314557930038	0.07658070801419767	0.07657664546316356	0.07657095801240238	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.15495e-05	-0.0142951	4.1724e-06	0.000116117	-0.0	0.00032142	50150.93605512314	32176.28142309132	0.07657664546316356	0.07655470892890938	0.0765181526932197	0.07646698373726209	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6008e-06	0.0688357	0.0	0.0	-0.0	0.00037701	50240.773038162166	32165.51587586545	0.07656364578259761	0.07650271958500016	0.07640121183280461	0.07625917637170966	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.22334e-06	0.014093	0.0	0.0	-0.0	0.000360399	50169.96495266032	32149.178735497757	0.07654414764097107	0.07642475763280808	0.07622591220673533	0.07594781809348927	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.14138e-06	0.0129657	0.0211479	0.0	-0.0	0.000464665	50315.69900819006	32117.411500046783	0.0765181526932197	0.07632084954034966	0.07599238771694289	0.07553333169019726	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.49421e-06	0.0289915	0.00820902	0.000236668	-0.0	0.000207482	50405.32890915428	32119.87275624532	0.07648566314570594	0.07619103058433398	0.07570081674019183	0.07501627998518672	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00528924	0.0191745	0.00242217	0.0	-6.20285e-05	0.000241011	50369.976221247685	32109.08935546875	0.0764466817560318	0.07603534483818628	0.07535142199182784	0.07439736507332015	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00442272	0.0325713	0.0	0.0	-0.0	0.000327427	50384.08065898002	32110.341434318863	0.07640121183280461	0.07585384515708506	0.07494447035565747	0.073677427367608	1.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00611766	0.0137876	0.0237014	0.000421215	-0.0	0.000276493	50261.264281772776	32047.717645373315	0.07634925723535635	0.07564659316001782	0.07448027268009007	0.07285744445802747	1.0
1.325738725554964e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00343747	-0.0240665	4.95495e-06	0.000277691	2.03798e-23	0.000375941	50429.25614980251	32059.22142297436	0.07629082237341601	0.07541365920886141	0.07395918354069733	0.07193852978407132	1.0
0.001180607416931756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00345926	0.0755036	-1.09372e-05	0.00038955	-0.000118552	0.000394545	50502.4343633829	32096.22622567365	0.07622591220673533	0.0751551223844943	0.07338160096937223	0.07092193112282924	1.0
0.011254529961617485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00344502	0.0211353	0.00746502	0.000589879	-0.0	0.000240509	50217.57209862919	32033.091880496817	0.07615453224466781	0.07487107045994865	0.07274796615029389	0.06980902889465447	1.0
0.04393473263546798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00343969	-0.0320143	0.0247027	0.000354842	1.05953e-23	0.00019545	50207.34727143355	32042.617759403067	0.07607668854570113	0.07456159987061144	0.07205876308293074	0.06860133428871694	1.0
0.10359670245850067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00344227	-0.00563392	-1.48785e-05	0.000436365	-0.0	0.000421422	50275.76542170073	32073.085117070543	0.07599238771694289	0.07422681568148472	0.07131451821233953	0.06730048721098754	1.0
0.17771225182433073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00345901	0.103016	0.00916704	0.000421861	-0.0	0.00021426	50376.27756157064	32076.143716668223	0.07590163691355985	0.0738668315515162	0.07051580002704223	0.06590825405744051	1.0
0.24573324627250742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00344417	0.0585096	0.00997631	0.000531681	-0.0	0.0	50266.009511500924	32048.82344334768	0.0758044438381706	0.07348176969501206	0.06966321862478836	0.06442652531549724	1.0
0.29092493848224205	5.312613317450941e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00344088	-0.0586395	0.0163776	0.000343871	-0.00017029	0.0	50200.31212244424	32109.94794337107	0.07570081674019183	0.07307176084014537	0.06875742524653418	0.06285731299696866	1.0
0.3059904509696554	0.000815270800709344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-7.808130000000001e-05	0.00367879	-0.00437848	0.000161322	-0.0	0.0	50288.96808201673	32122.586185441614	0.07559076441513808	0.07263694418457387	0.06779911177899492	0.06120274790598207	1.0
0.2924503024045276	0.009106879271149311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00344332	0.0276203	-0.00608944	0.000281904	-0.000100983	0.0	50408.17257928671	32117.351303447787	0.07547429620387527	0.0721774673481826	0.06678901022614973	0.05946507674560181	1.0
0.2571660512702446	0.038592153147719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00344417	0.0488462	-0.00289677	0.000349399	-0.0	0.0	50300.75153200512	32103.981420752247	0.07535142199182784	0.07169348632296704	0.06572789215010341	0.057646659067073176	1.0
0.20879875816696225	0.0957393272592423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00344417	0.00190389	1.25138e-05	4.29798e-05	-0.0	0.0	50410.89930878253	32106.37162588885	0.07522215220813973	0.07118516542007393	0.06461656808173168	0.05574996406583185	1.0
0.15541293823057	0.16986796801323428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00344417	-0.054246	-4.33268e-06	0.000477664	-0.0	0.0	50555.03413249303	32070.2082048793	0.07508649782478918	0.07065267721401781	0.06345588690156029	0.05377756722862938	1.0
0.10331626927952067	0.24053832352095425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00344417	0.023826	-0.0164297	0.000367249	-0.0	0.0	50475.27046787872	32079.311688342063	0.07494447035565747	0.07009620248409208	0.06224673519135109	0.05173214683632787	1.0
0.05677063092036489	0.2898583211103991	1.4649090099764555e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00344417	0.0422465	-0.0106308	0.000376732	-0.0	0.0	50362.156816333634	32054.722766186376	0.07479608185555167	0.06951593015299465	0.060990036556889955	0.049616480327112335	1.0
0.018173782122763892	0.3091363866004013	0.0005086520229253373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00344417	0.0378659	0.0173964	0.000141692	-0.0	0.0	50294.22564765334	31997.819527156626	0.07464134491918145	0.06891205722268876	0.05968675092249416	0.04743344052505921	1.0
-0.011569261858737093	0.29891101298700895	0.006991907456210102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008509619999999	-0.0463555	-0.00500884	0.000517639	-0.0	0.0	50508.23984955855	32007.567268782743	0.07448027268009007	0.06828478870752107	0.05833787379777791	0.04518599173918217	1.0
-0.03263903814993908	0.26562737340326714	0.03276106250661041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00345412	0.0539033	-0.0164243	0.000211381	-0.000110408	0.00027864	50430.06361814591	31987.069030688624	0.07431287880953971	0.06763433756461935	0.05694443551723629	0.04287718573825219	1.0
-0.04592795882597454	0.2179664965629448	0.08629913664262889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00344417	0.0538985	0.0117782999999999	0.000272946	-0.0	0.0	50249.70888272537	31988.28029273484	0.07413917751535104	0.06696092462159386	0.05550750045322829	0.040510157606857694	1.0
-0.05272607243720227	0.16424953124562067	0.15919849396030683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00655446	0.0128346	0.0144461	-0.000139019	-0.0	0.0	50383.26489167054	31993.041534314183	0.07395918354069733	0.06626477850156645	0.05402816620296015	0.03808812148833172	1.0
-0.054473643016674435	0.1111170388328355	0.23159593653163044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00344522	-0.0457830999999999	0.0019416	-0.00029084	-0.0	-5.94332e-05	50376.63288510688	32039.615322090194	0.07377291216285312	0.06554613554555323	0.052507562750090046	0.0356143662203266	1.0
