onset	duration	trial_type	expression	face_id	face_age	face_sex	face_eth	average_attractiveness	catch	rating_score	response_hand	subject_attractiveness	subject_dominance	subject_trustworthiness
6.020901809940369	1.2333130387514757	00STIM043smiling	smiling	43.0	20.0	male	black	-0.5321639010080531	0.0	n/a	n/a	n/a	n/a	n/a
11.020770202038877	1.2333320554889724	01STIM066neutral	neutral	66.0	22.0	female	west_asian	0.7169922079631218	0.0	n/a	n/a	n/a	n/a	n/a
16.02065579975806	1.2333154535745052	02STIM043neutral	neutral	43.0	20.0	male	black	-0.5321639010080531	0.0	n/a	n/a	n/a	n/a	n/a
21.02051845664937	1.2333054924265523	03STIM144neutral	neutral	144.0	27.0	female	white	0.3910540053594041	0.0	n/a	n/a	n/a	n/a	n/a
26.012055706364666	1.2416496144887788	04STIM172smiling	smiling	172.0	40.0	male	white	-1.2965177212197943	0.0	n/a	n/a	n/a	n/a	n/a
31.020241053756767	1.2333254147233674	05STIM005neutral	neutral	5.0	28.0	male	east_asian	-1.618761410191984	1.0	n/a	n/a	n/a	n/a	n/a
33.761875122816484	2.4915844897068378	rating	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
35.586936225407044	0.1	response	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-1.0	right	n/a	n/a	n/a
40.020005306575506	1.2333239054587466	06STIM099neutral	neutral	99.0	24.0	female	black	-0.030941551664048758	0.0	n/a	n/a	n/a	n/a	n/a
45.01168382348715	1.2415252510591015	07STIM062smiling	smiling	62.0	30.0	female	black	-0.4032664254191773	0.0	n/a	n/a	n/a	n/a	n/a
50.0197589945401	1.2333042850141285	08STIM027neutral	neutral	27.0	26.0	female	white	1.7838856444455704	0.0	n/a	n/a	n/a	n/a	n/a
55.011292622019035	1.2416535385773386	09STIM061smiling	smiling	61.0	40.0	male	black	-0.7394671658882513	0.0	n/a	n/a	n/a	n/a	n/a
60.019481289793475	1.2333326591951843	10STIM034neutral	neutral	34.0	24.0	female	east_asian	-0.22469826656197678	0.0	n/a	n/a	n/a	n/a	n/a
65.01104963036596	1.2416185236306774	11STIM137smiling	smiling	137.0	21.0	male	black	-0.1606600302821533	0.0	n/a	n/a	n/a	n/a	n/a
70.0192186776967	1.2333347721660175	12STIM126neutral	neutral	126.0	25.0	female	black	0.755989851851476	0.0	n/a	n/a	n/a	n/a	n/a
75.0107755478557	1.2416302958972665	13STIM042smiling	smiling	42.0	27.0	male	black	0.44031418711311565	0.0	n/a	n/a	n/a	n/a	n/a
80.01895636745303	1.2333332629004872	14STIM091neutral	neutral	91.0	20.0	female	white	0.8508157017273691	0.0	n/a	n/a	n/a	n/a	n/a
85.01882566510994	1.2333208869285954	15STIM087smiling	smiling	87.0	31.0	female	east_asian	0.27898709186971304	1.0	n/a	n/a	n/a	n/a	n/a
87.75210414169487	2.4999343469753508	rating	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
88.40218861525227	0.1	response	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-1.0	right	n/a	n/a	n/a
94.01860712354937	1.2333054924265523	16STIM070neutral	neutral	70.0	31.0	male	west_asian	-1.208670397092344	0.0	n/a	n/a	n/a	n/a	n/a
99.01014467511686	1.2416315033096907	17STIM038neutral	neutral	38.0	40.0	female	west_asian	-1.5965943284028141	0.0	n/a	n/a	n/a	n/a	n/a
104.01833062621515	1.2333142461629905	18STIM030smiling	smiling	30.0	24.0	female	east_asian	1.3249449511068327	0.0	n/a	n/a	n/a	n/a	n/a
109.0100145764809	1.2415161954686482	19STIM092neutral	neutral	92.0	32.0	male	white	-0.75958174010435	0.0	n/a	n/a	n/a	n/a	n/a
114.0180674104122	1.2333311499305637	20STIM130smiling	smiling	130.0	19.0	male	white	-0.9094147929385528	0.0	n/a	n/a	n/a	n/a	n/a
125.25943539606578	1.2416517274596115	21STIM036neutral	neutral	36.0	21.0	male	east_asian/white	0.38818049475710437	0.0	n/a	n/a	n/a	n/a	n/a
130.2676403639016	1.2333172646931416	22STIM044smiling	smiling	44.0	22.0	male	black	-0.36919479970619423	1.0	n/a	n/a	n/a	n/a	n/a
133.00092125530955	2.499934045123154	rating	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
134.4011592965735	0.1	response	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2.0	left	n/a	n/a	n/a
139.26740310745572	1.2333402055191982	23STIM064smiling	smiling	64.0	25.0	female	west_asian	-0.46402064958208683	0.0	n/a	n/a	n/a	n/a	n/a
144.26729051629263	1.2333139443098844	24STIM102smiling	smiling	102.0	31.0	female	white	-0.973042527703762	0.0	n/a	n/a	n/a	n/a	n/a
149.2671573991256	1.2333166609869295	25STIM011smiling	smiling	11.0	36.0	female	white	-0.3823308481738508	0.0	n/a	n/a	n/a	n/a	n/a
154.26702971531358	1.2332961349839024	26STIM136smiling	smiling	136.0	54.0	female	white	-0.8650806293602132	0.0	n/a	n/a	n/a	n/a	n/a
159.26688029808608	1.233316962839126	27STIM137neutral	neutral	137.0	21.0	male	black	-0.1606600302821533	0.0	n/a	n/a	n/a	n/a	n/a
164.2585373834354	1.2415412492673568	28STIM100smiling	smiling	100.0	19.0	female	white	1.2104150285294553	1.0	n/a	n/a	n/a	n/a	n/a
167.00002807232798	2.499936459946184	rating	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
168.15842120022168	0.1	response	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-2.0	right	n/a	n/a	n/a
173.26651173559094	1.2333178683993538	29STIM144smiling	smiling	144.0	27.0	female	white	0.3910540053594041	0.0	n/a	n/a	n/a	n/a	n/a
178.26638676845505	1.2333088128098098	30STIM121smiling	smiling	121.0	34.0	male	white	-0.48947174348817074	0.0	n/a	n/a	n/a	n/a	n/a
183.2662494253473	1.2333314517827605	31STIM124neutral	neutral	124.0	28.0	female	white	2.6319817736386186	0.0	n/a	n/a	n/a	n/a	n/a
188.26613502306645	1.233301266483977	32STIM141smiling	smiling	141.0	23.0	male	white	-0.5136913328504117	0.0	n/a	n/a	n/a	n/a	n/a
189.35787720077224	0.1	response	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-1.0	right	n/a	n/a	n/a
193.26600281145875	1.2333000590724623	33STIM061neutral	neutral	61.0	40.0	male	black	-0.7394671658882513	0.0	n/a	n/a	n/a	n/a	n/a
198.26587090170415	1.2333181702515503	34STIM011neutral	neutral	11.0	36.0	female	white	-0.3823308481738508	0.0	n/a	n/a	n/a	n/a	n/a
203.2740583620671	1.2333148498692026	35STIM042neutral	neutral	42.0	27.0	male	black	0.44031418711311565	0.0	n/a	n/a	n/a	n/a	n/a
208.27392494304783	1.2333172646931416	36STIM033neutral	neutral	33.0	28.0	male	white	0.8068920396636438	0.0	n/a	n/a	n/a	n/a	n/a
213.27379092032245	1.2333456388732884	37STIM101smiling	smiling	101.0	37.0	male	white	0.79786100634213	0.0	n/a	n/a	n/a	n/a	n/a
218.27366504762813	1.2333157554276113	38STIM121neutral	neutral	121.0	34.0	male	white	-0.48947174348817074	1.0	n/a	n/a	n/a	n/a	n/a
221.0069408075351	2.4999355543877755	rating	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
222.34869392741257	0.1	response	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-1.0	right	n/a	n/a	n/a
227.27342326338658	1.2333242073118529	39STIM124smiling	smiling	124.0	28.0	female	white	2.6319817736386186	0.0	n/a	n/a	n/a	n/a	n/a
